Case ID;Activity;Resource;Start;Complete;Variant;Variant index
travel permit 21555;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;08-05-2018 8:09:34;08-05-2018 8:09:34;Variant 2;2
travel permit 21555;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;25-05-2018 3:09:53;25-05-2018 3:09:53;Variant 2;2
travel permit 21555;Declaration APPROVED by BUDGET OWNER;BUDGET OWNER;25-05-2018 9:42:54;25-05-2018 9:42:54;Variant 2;2
travel permit 21555;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;27-05-2018 3:49:53;27-05-2018 3:49:53;Variant 2;2
travel permit 21555;Request Payment;UNDEFINED;01-06-2018 6:04:41;01-06-2018 6:04:41;Variant 2;2
travel permit 21555;Payment Handled;UNDEFINED;04-06-2018 11:31:14;04-06-2018 11:31:14;Variant 2;2
travel permit 41663;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;06-04-2018 9:29:26;06-04-2018 9:29:26;Variant 7;7
travel permit 41663;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;06-04-2018 9:31:01;06-04-2018 9:31:01;Variant 7;7
travel permit 41663;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;06-04-2018 9:43:05;06-04-2018 9:43:05;Variant 7;7
travel permit 41663;Request For Payment SUBMITTED by EMPLOYEE;EMPLOYEE;12-04-2018 9:17:47;12-04-2018 9:17:47;Variant 7;7
travel permit 41663;Request For Payment APPROVED by ADMINISTRATION;ADMINISTRATION;12-04-2018 9:22:40;12-04-2018 9:22:40;Variant 7;7
travel permit 41663;Request For Payment FINAL_APPROVED by SUPERVISOR;SUPERVISOR;12-04-2018 10:38:05;12-04-2018 10:38:05;Variant 7;7
travel permit 41663;Request Payment;UNDEFINED;14-04-2018 8:13:59;14-04-2018 8:13:59;Variant 7;7
travel permit 41663;Payment Handled;UNDEFINED;19-04-2018 12:31:32;19-04-2018 12:31:32;Variant 7;7
travel permit 41663;Start trip;EMPLOYEE;19-04-2018 19:00:00;19-04-2018 19:00:00;Variant 7;7
travel permit 41663;End trip;EMPLOYEE;05-05-2018 19:00:00;05-05-2018 19:00:00;Variant 7;7
travel permit 41663;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;08-05-2018 10:13:12;08-05-2018 10:13:12;Variant 7;7
travel permit 41663;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;14-05-2018 9:13:02;14-05-2018 9:13:02;Variant 7;7
travel permit 41663;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;14-05-2018 10:48:01;14-05-2018 10:48:01;Variant 7;7
travel permit 41663;Request Payment;UNDEFINED;16-05-2018 3:43:07;16-05-2018 3:43:07;Variant 7;7
travel permit 41663;Payment Handled;UNDEFINED;17-05-2018 11:31:34;17-05-2018 11:31:34;Variant 7;7
travel permit 49625;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;06-04-2018 9:31:59;06-04-2018 9:31:59;Variant 3;3
travel permit 49625;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;06-04-2018 9:32:03;06-04-2018 9:32:03;Variant 3;3
travel permit 49625;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-04-2018 9:43:04;09-04-2018 9:43:04;Variant 3;3
travel permit 49625;Start trip;EMPLOYEE;14-04-2018 19:00:00;14-04-2018 19:00:00;Variant 3;3
travel permit 49625;End trip;EMPLOYEE;24-04-2018 19:00:00;24-04-2018 19:00:00;Variant 3;3
travel permit 49625;Send Reminder;UNDEFINED;01-06-2018 0:00:52;01-06-2018 0:00:52;Variant 3;3
travel permit 49625;Send Reminder;UNDEFINED;01-08-2018 0:00:54;01-08-2018 0:00:54;Variant 3;3
travel permit 15307;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;06-04-2018 9:50:32;06-04-2018 9:50:32;Variant 1;1
travel permit 15307;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;06-04-2018 9:50:37;06-04-2018 9:50:37;Variant 1;1
travel permit 15307;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;12-04-2018 9:56:49;12-04-2018 9:56:49;Variant 1;1
travel permit 15307;Start trip;EMPLOYEE;06-06-2018 18:00:00;06-06-2018 18:00:00;Variant 1;1
travel permit 15307;End trip;EMPLOYEE;07-06-2018 18:00:00;07-06-2018 18:00:00;Variant 1;1
travel permit 15307;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;11-06-2018 10:09:54;11-06-2018 10:09:54;Variant 1;1
travel permit 15307;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;11-06-2018 10:12:00;11-06-2018 10:12:00;Variant 1;1
travel permit 15307;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;13-06-2018 4:05:00;13-06-2018 4:05:00;Variant 1;1
travel permit 15307;Request Payment;UNDEFINED;14-06-2018 9:05:27;14-06-2018 9:05:27;Variant 1;1
travel permit 15307;Payment Handled;UNDEFINED;18-06-2018 11:31:20;18-06-2018 11:31:20;Variant 1;1
travel permit 43798;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;06-04-2018 10:34:23;06-04-2018 10:34:23;Variant 1;1
travel permit 43798;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;06-04-2018 10:34:28;06-04-2018 10:34:28;Variant 1;1
travel permit 43798;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;12-04-2018 5:11:09;12-04-2018 5:11:09;Variant 1;1
travel permit 43798;Start trip;EMPLOYEE;30-04-2018 19:00:00;30-04-2018 19:00:00;Variant 1;1
travel permit 43798;End trip;EMPLOYEE;08-05-2018 19:00:00;08-05-2018 19:00:00;Variant 1;1
travel permit 43798;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;24-05-2018 8:57:58;24-05-2018 8:57:58;Variant 1;1
travel permit 43798;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;24-05-2018 8:58:16;24-05-2018 8:58:16;Variant 1;1
travel permit 43798;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;29-05-2018 8:04:30;29-05-2018 8:04:30;Variant 1;1
travel permit 43798;Request Payment;UNDEFINED;31-05-2018 3:33:38;31-05-2018 3:33:38;Variant 1;1
travel permit 43798;Payment Handled;UNDEFINED;04-06-2018 11:31:14;04-06-2018 11:31:14;Variant 1;1
travel permit 46186;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;06-04-2018 11:04:46;06-04-2018 11:04:46;Variant 10;10
travel permit 46186;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;06-04-2018 11:04:49;06-04-2018 11:04:49;Variant 10;10
travel permit 46186;Permit APPROVED by BUDGET OWNER;BUDGET OWNER;09-04-2018 9:48:56;09-04-2018 9:48:56;Variant 10;10
travel permit 46186;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-04-2018 16:45:13;09-04-2018 16:45:13;Variant 10;10
travel permit 46186;Start trip;EMPLOYEE;09-04-2018 19:00:00;09-04-2018 19:00:00;Variant 10;10
travel permit 46186;End trip;EMPLOYEE;11-04-2018 19:00:00;11-04-2018 19:00:00;Variant 10;10
travel permit 46186;Send Reminder;UNDEFINED;01-06-2018 0:00:44;01-06-2018 0:00:44;Variant 10;10
travel permit 46186;Send Reminder;UNDEFINED;01-08-2018 0:00:45;01-08-2018 0:00:45;Variant 10;10
travel permit 46192;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;06-04-2018 11:05:39;06-04-2018 11:05:39;Variant 7;7
travel permit 46192;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;09-04-2018 7:42:04;09-04-2018 7:42:04;Variant 7;7
travel permit 46192;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;12-04-2018 4:52:25;12-04-2018 4:52:25;Variant 7;7
travel permit 46192;Request For Payment SUBMITTED by EMPLOYEE;EMPLOYEE;18-04-2018 11:15:08;18-04-2018 11:15:08;Variant 7;7
travel permit 46192;Request For Payment APPROVED by ADMINISTRATION;ADMINISTRATION;18-04-2018 11:33:24;18-04-2018 11:33:24;Variant 7;7
travel permit 46192;Request For Payment FINAL_APPROVED by SUPERVISOR;SUPERVISOR;23-04-2018 11:48:20;23-04-2018 11:48:20;Variant 7;7
travel permit 46192;Request Payment;UNDEFINED;23-04-2018 17:52:00;23-04-2018 17:52:00;Variant 7;7
travel permit 46192;Payment Handled;UNDEFINED;26-04-2018 12:30:55;26-04-2018 12:30:55;Variant 7;7
travel permit 46192;Start trip;EMPLOYEE;19-06-2018 18:00:00;19-06-2018 18:00:00;Variant 7;7
travel permit 46192;End trip;EMPLOYEE;01-07-2018 18:00:00;01-07-2018 18:00:00;Variant 7;7
travel permit 46192;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;13-07-2018 11:08:25;13-07-2018 11:08:25;Variant 7;7
travel permit 46192;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;16-07-2018 11:18:34;16-07-2018 11:18:34;Variant 7;7
travel permit 46192;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;17-07-2018 3:57:01;17-07-2018 3:57:01;Variant 7;7
travel permit 46192;Request Payment;UNDEFINED;20-07-2018 5:54:40;20-07-2018 5:54:40;Variant 7;7
travel permit 46192;Payment Handled;UNDEFINED;23-07-2018 11:31:11;23-07-2018 11:31:11;Variant 7;7
travel permit 24711;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;06-04-2018 12:26:13;06-04-2018 12:26:13;Variant 1;1
travel permit 24711;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;18-04-2018 5:45:12;18-04-2018 5:45:12;Variant 1;1
travel permit 24711;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;24-04-2018 8:25:59;24-04-2018 8:25:59;Variant 1;1
travel permit 24711;Start trip;EMPLOYEE;20-05-2018 18:00:00;20-05-2018 18:00:00;Variant 1;1
travel permit 24711;End trip;EMPLOYEE;23-05-2018 18:00:00;23-05-2018 18:00:00;Variant 1;1
travel permit 24711;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;28-05-2018 10:37:05;28-05-2018 10:37:05;Variant 1;1
travel permit 24711;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;29-05-2018 11:18:51;29-05-2018 11:18:51;Variant 1;1
travel permit 24711;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;31-05-2018 4:21:24;31-05-2018 4:21:24;Variant 1;1
travel permit 24711;Request Payment;UNDEFINED;06-06-2018 5:52:18;06-06-2018 5:52:18;Variant 1;1
travel permit 24711;Payment Handled;UNDEFINED;07-06-2018 11:31:37;07-06-2018 11:31:37;Variant 1;1
travel permit 53804;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;06-04-2018 13:33:49;06-04-2018 13:33:49;Variant 1;1
travel permit 53804;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;06-04-2018 13:33:54;06-04-2018 13:33:54;Variant 1;1
travel permit 53804;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;12-04-2018 5:15:08;12-04-2018 5:15:08;Variant 1;1
travel permit 53804;Start trip;EMPLOYEE;19-04-2018 19:00:00;19-04-2018 19:00:00;Variant 1;1
travel permit 53804;End trip;EMPLOYEE;19-04-2018 19:00:00;19-04-2018 19:00:00;Variant 1;1
travel permit 53804;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;24-05-2018 2:38:52;24-05-2018 2:38:52;Variant 1;1
travel permit 53804;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;24-05-2018 2:40:19;24-05-2018 2:40:19;Variant 1;1
travel permit 53804;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;29-05-2018 8:02:36;29-05-2018 8:02:36;Variant 1;1
travel permit 53804;Request Payment;UNDEFINED;04-06-2018 13:13:25;04-06-2018 13:13:25;Variant 1;1
travel permit 53804;Payment Handled;UNDEFINED;07-06-2018 11:31:37;07-06-2018 11:31:37;Variant 1;1
travel permit 24721;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;07-04-2018 2:25:46;07-04-2018 2:25:46;Variant 1;1
travel permit 24721;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;07-04-2018 2:26:11;07-04-2018 2:26:11;Variant 1;1
travel permit 24721;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;12-04-2018 5:15:25;12-04-2018 5:15:25;Variant 1;1
travel permit 24721;Start trip;EMPLOYEE;18-04-2018 19:00:00;18-04-2018 19:00:00;Variant 1;1
travel permit 24721;End trip;EMPLOYEE;22-04-2018 19:00:00;22-04-2018 19:00:00;Variant 1;1
travel permit 24721;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;20-05-2018 12:33:23;20-05-2018 12:33:23;Variant 1;1
travel permit 24721;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;21-06-2018 3:57:44;21-06-2018 3:57:44;Variant 1;1
travel permit 24721;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;26-06-2018 2:29:43;26-06-2018 2:29:43;Variant 1;1
travel permit 24721;Request Payment;UNDEFINED;27-06-2018 7:20:02;27-06-2018 7:20:02;Variant 1;1
travel permit 24721;Payment Handled;UNDEFINED;28-06-2018 11:31:35;28-06-2018 11:31:35;Variant 1;1
travel permit 53814;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;08-04-2018 9:18:22;08-04-2018 9:18:22;Variant 10;10
travel permit 53814;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;08-04-2018 9:18:26;08-04-2018 9:18:26;Variant 10;10
travel permit 53814;Permit APPROVED by BUDGET OWNER;BUDGET OWNER;09-04-2018 9:48:51;09-04-2018 9:48:51;Variant 10;10
travel permit 53814;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-04-2018 11:59:47;09-04-2018 11:59:47;Variant 10;10
travel permit 53814;Start trip;EMPLOYEE;19-04-2018 19:00:00;19-04-2018 19:00:00;Variant 10;10
travel permit 53814;End trip;EMPLOYEE;20-04-2018 19:00:00;20-04-2018 19:00:00;Variant 10;10
travel permit 53814;Send Reminder;UNDEFINED;01-06-2018 0:00:42;01-06-2018 0:00:42;Variant 10;10
travel permit 53814;Send Reminder;UNDEFINED;01-08-2018 0:00:55;01-08-2018 0:00:55;Variant 10;10
travel permit 25496;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;08-04-2018 10:05:27;08-04-2018 10:05:27;Variant 3;3
travel permit 25496;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;08-04-2018 10:05:30;08-04-2018 10:05:30;Variant 3;3
travel permit 25496;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-04-2018 9:51:54;09-04-2018 9:51:54;Variant 3;3
travel permit 25496;Start trip;EMPLOYEE;21-04-2018 19:00:00;21-04-2018 19:00:00;Variant 3;3
travel permit 25496;End trip;EMPLOYEE;23-04-2018 19:00:00;23-04-2018 19:00:00;Variant 3;3
travel permit 25496;Send Reminder;UNDEFINED;01-06-2018 0:00:40;01-06-2018 0:00:40;Variant 3;3
travel permit 25496;Send Reminder;UNDEFINED;01-08-2018 0:00:52;01-08-2018 0:00:52;Variant 3;3
travel permit 46794;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;08-04-2018 14:40:49;08-04-2018 14:40:49;Variant 3;3
travel permit 46794;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;08-04-2018 14:40:52;08-04-2018 14:40:52;Variant 3;3
travel permit 46794;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-04-2018 9:37:30;09-04-2018 9:37:30;Variant 3;3
travel permit 46794;Start trip;EMPLOYEE;09-04-2018 19:00:00;09-04-2018 19:00:00;Variant 3;3
travel permit 46794;End trip;EMPLOYEE;11-04-2018 19:00:00;11-04-2018 19:00:00;Variant 3;3
travel permit 46794;Send Reminder;UNDEFINED;01-06-2018 0:00:39;01-06-2018 0:00:39;Variant 3;3
travel permit 46794;Send Reminder;UNDEFINED;01-08-2018 0:00:52;01-08-2018 0:00:52;Variant 3;3
travel permit 43826;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;08-04-2018 18:23:43;08-04-2018 18:23:43;Variant 2;2
travel permit 43826;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;08-04-2018 18:23:48;08-04-2018 18:23:48;Variant 2;2
travel permit 43826;Permit APPROVED by BUDGET OWNER;BUDGET OWNER;09-04-2018 6:27:40;09-04-2018 6:27:40;Variant 2;2
travel permit 43826;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;10-04-2018 3:17:47;10-04-2018 3:17:47;Variant 2;2
travel permit 43826;Start trip;EMPLOYEE;28-05-2018 18:00:00;28-05-2018 18:00:00;Variant 2;2
travel permit 43826;End trip;EMPLOYEE;31-05-2018 18:00:00;31-05-2018 18:00:00;Variant 2;2
travel permit 43826;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;03-06-2018 5:23:32;03-06-2018 5:23:32;Variant 2;2
travel permit 43826;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;07-06-2018 9:52:05;07-06-2018 9:52:05;Variant 2;2
travel permit 43826;Declaration APPROVED by BUDGET OWNER;BUDGET OWNER;11-06-2018 6:55:50;11-06-2018 6:55:50;Variant 2;2
travel permit 43826;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;12-06-2018 4:18:23;12-06-2018 4:18:23;Variant 2;2
travel permit 43826;Request Payment;UNDEFINED;12-06-2018 11:50:08;12-06-2018 11:50:08;Variant 2;2
travel permit 43826;Payment Handled;UNDEFINED;14-06-2018 11:31:31;14-06-2018 11:31:31;Variant 2;2
travel permit 43849;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;09-04-2018 4:10:14;09-04-2018 4:10:14;Variant 2;2
travel permit 43849;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;09-04-2018 4:10:21;09-04-2018 4:10:21;Variant 2;2
travel permit 43849;Permit APPROVED by BUDGET OWNER;BUDGET OWNER;09-04-2018 6:43:42;09-04-2018 6:43:42;Variant 2;2
travel permit 43849;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;10-04-2018 9:49:37;10-04-2018 9:49:37;Variant 2;2
travel permit 43849;Start trip;EMPLOYEE;15-04-2018 19:00:00;15-04-2018 19:00:00;Variant 2;2
travel permit 43849;End trip;EMPLOYEE;19-04-2018 19:00:00;19-04-2018 19:00:00;Variant 2;2
travel permit 43849;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;23-04-2018 3:34:57;23-04-2018 3:34:57;Variant 2;2
travel permit 43849;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;23-04-2018 3:35:03;23-04-2018 3:35:03;Variant 2;2
travel permit 43849;Declaration APPROVED by BUDGET OWNER;BUDGET OWNER;23-04-2018 6:56:49;23-04-2018 6:56:49;Variant 2;2
travel permit 43849;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;29-04-2018 10:53:03;29-04-2018 10:53:03;Variant 2;2
travel permit 43849;Request Payment;UNDEFINED;04-05-2018 9:36:31;04-05-2018 9:36:31;Variant 2;2
travel permit 43849;Payment Handled;UNDEFINED;07-05-2018 12:31:14;07-05-2018 12:31:14;Variant 2;2
travel permit 46599;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;09-04-2018 4:30:16;09-04-2018 4:30:16;Variant 2;2
travel permit 46599;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;09-04-2018 4:30:18;09-04-2018 4:30:18;Variant 2;2
travel permit 46599;Permit APPROVED by BUDGET OWNER;BUDGET OWNER;09-04-2018 9:46:44;09-04-2018 9:46:44;Variant 2;2
travel permit 46599;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;13-04-2018 7:13:47;13-04-2018 7:13:47;Variant 2;2
travel permit 46599;Start trip;EMPLOYEE;02-06-2018 18:00:00;02-06-2018 18:00:00;Variant 2;2
travel permit 46599;End trip;EMPLOYEE;06-06-2018 18:00:00;06-06-2018 18:00:00;Variant 2;2
travel permit 46599;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;18-07-2018 7:36:51;18-07-2018 7:36:51;Variant 2;2
travel permit 46599;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;18-07-2018 7:36:55;18-07-2018 7:36:55;Variant 2;2
travel permit 46599;Declaration APPROVED by BUDGET OWNER;BUDGET OWNER;19-07-2018 8:24:50;19-07-2018 8:24:50;Variant 2;2
travel permit 46599;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;25-07-2018 23:15:32;25-07-2018 23:15:32;Variant 2;2
travel permit 46599;Request Payment;UNDEFINED;15-08-2018 5:04:16;15-08-2018 5:04:16;Variant 2;2
travel permit 46599;Payment Handled;UNDEFINED;20-08-2018 12:31:17;20-08-2018 12:31:17;Variant 2;2
travel permit 43861;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;09-04-2018 4:58:49;09-04-2018 4:58:49;Variant 10;10
travel permit 43861;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;09-04-2018 4:58:52;09-04-2018 4:58:52;Variant 10;10
travel permit 43861;Permit APPROVED by BUDGET OWNER;BUDGET OWNER;09-04-2018 9:47:23;09-04-2018 9:47:23;Variant 10;10
travel permit 43861;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;16-04-2018 0:15:28;16-04-2018 0:15:28;Variant 10;10
travel permit 43861;Start trip;EMPLOYEE;13-05-2018 18:00:00;13-05-2018 18:00:00;Variant 10;10
travel permit 43861;End trip;EMPLOYEE;15-05-2018 18:00:00;15-05-2018 18:00:00;Variant 10;10
travel permit 43861;Send Reminder;UNDEFINED;01-07-2018 0:00:54;01-07-2018 0:00:54;Variant 10;10
travel permit 43861;Send Reminder;UNDEFINED;01-09-2018 1:00:47;01-09-2018 1:00:47;Variant 10;10
travel permit 54172;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;09-04-2018 5:26:41;09-04-2018 5:26:41;Variant 1;1
travel permit 54172;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;09-04-2018 5:26:43;09-04-2018 5:26:43;Variant 1;1
travel permit 54172;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-04-2018 11:28:29;09-04-2018 11:28:29;Variant 1;1
travel permit 54172;Start trip;EMPLOYEE;13-04-2018 19:00:00;13-04-2018 19:00:00;Variant 1;1
travel permit 54172;End trip;EMPLOYEE;16-04-2018 19:00:00;16-04-2018 19:00:00;Variant 1;1
travel permit 54172;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;25-04-2018 6:50:07;25-04-2018 6:50:07;Variant 1;1
travel permit 54172;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;25-04-2018 7:08:08;25-04-2018 7:08:08;Variant 1;1
travel permit 54172;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;25-04-2018 7:30:10;25-04-2018 7:30:10;Variant 1;1
travel permit 54172;Request Payment;UNDEFINED;28-04-2018 12:27:23;28-04-2018 12:27:23;Variant 1;1
travel permit 54172;Payment Handled;UNDEFINED;03-05-2018 12:31:16;03-05-2018 12:31:16;Variant 1;1
travel permit 33254;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;09-04-2018 6:27:10;09-04-2018 6:27:10;Variant 3;3
travel permit 33254;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;09-04-2018 6:27:15;09-04-2018 6:27:15;Variant 3;3
travel permit 33254;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-04-2018 9:45:33;09-04-2018 9:45:33;Variant 3;3
travel permit 33254;Start trip;EMPLOYEE;12-06-2018 18:00:00;12-06-2018 18:00:00;Variant 3;3
travel permit 33254;End trip;EMPLOYEE;16-06-2018 18:00:00;16-06-2018 18:00:00;Variant 3;3
travel permit 33254;Send Reminder;UNDEFINED;01-08-2018 0:00:15;01-08-2018 0:00:15;Variant 3;3
travel permit 33254;Send Reminder;UNDEFINED;01-10-2018 1:00:47;01-10-2018 1:00:47;Variant 3;3
travel permit 46634;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;09-04-2018 6:29:43;09-04-2018 6:29:43;Variant 10;10
travel permit 46634;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;09-04-2018 6:30:02;09-04-2018 6:30:02;Variant 10;10
travel permit 46634;Permit APPROVED by BUDGET OWNER;BUDGET OWNER;09-04-2018 8:38:54;09-04-2018 8:38:54;Variant 10;10
travel permit 46634;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-04-2018 9:32:41;09-04-2018 9:32:41;Variant 10;10
travel permit 46634;Start trip;EMPLOYEE;30-06-2018 18:00:00;30-06-2018 18:00:00;Variant 10;10
travel permit 46634;End trip;EMPLOYEE;05-07-2018 18:00:00;05-07-2018 18:00:00;Variant 10;10
travel permit 46634;Send Reminder;UNDEFINED;01-09-2018 1:00:37;01-09-2018 1:00:37;Variant 10;10
travel permit 46634;Send Reminder;UNDEFINED;01-11-2018 2:00:31;01-11-2018 2:00:31;Variant 10;10
travel permit 43400;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;09-04-2018 6:34:59;09-04-2018 6:34:59;Variant 7;7
travel permit 43400;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;09-04-2018 6:35:03;09-04-2018 6:35:03;Variant 7;7
travel permit 43400;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-04-2018 6:37:56;09-04-2018 6:37:56;Variant 7;7
travel permit 43400;Request For Payment SUBMITTED by EMPLOYEE;EMPLOYEE;17-04-2018 11:54:10;17-04-2018 11:54:10;Variant 7;7
travel permit 43400;Request For Payment APPROVED by ADMINISTRATION;ADMINISTRATION;17-04-2018 11:56:51;17-04-2018 11:56:51;Variant 7;7
travel permit 43400;Request For Payment FINAL_APPROVED by SUPERVISOR;SUPERVISOR;18-04-2018 4:50:18;18-04-2018 4:50:18;Variant 7;7
travel permit 43400;Request Payment;UNDEFINED;19-04-2018 7:14:31;19-04-2018 7:14:31;Variant 7;7
travel permit 43400;Payment Handled;UNDEFINED;23-04-2018 12:31:12;23-04-2018 12:31:12;Variant 7;7
travel permit 43400;Start trip;EMPLOYEE;23-06-2018 18:00:00;23-06-2018 18:00:00;Variant 7;7
travel permit 43400;End trip;EMPLOYEE;28-06-2018 18:00:00;28-06-2018 18:00:00;Variant 7;7
travel permit 43400;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;06-07-2018 11:20:55;06-07-2018 11:20:55;Variant 7;7
travel permit 43400;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;07-07-2018 8:11:57;07-07-2018 8:11:57;Variant 7;7
travel permit 43400;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-07-2018 5:02:20;09-07-2018 5:02:20;Variant 7;7
